season,week,game_id,away_team,home_team,away_off_rank,away_def_rank,home_off_rank,home_def_rank,away_score,home_score
2016,1,2016_01_BUF_BAL,BUF,BAL,1,1,1,1,7,13
2016,1,2016_01_CAR_DEN,CAR,DEN,1,1,1,1,20,21
2016,1,2016_01_CHI_HOU,CHI,HOU,1,1,1,1,14,23
2016,1,2016_01_CIN_NYJ,CIN,NYJ,1,1,1,1,23,22
2016,1,2016_01_CLE_PHI,CLE,PHI,1,1,1,1,10,29
2016,1,2016_01_DET_IND,DET,IND,1,1,1,1,39,35
2016,1,2016_01_GB_JAX,GB,JAX,1,1,1,1,27,23
2016,1,2016_01_LA_SF,LA,SF,1,1,1,1,0,28
2016,1,2016_01_MIA_SEA,MIA,SEA,1,1,1,1,10,12
2016,1,2016_01_MIN_TEN,MIN,TEN,1,1,1,1,25,16
2016,1,2016_01_NE_ARI,NE,ARI,1,1,1,1,23,21
2016,1,2016_01_NYG_DAL,NYG,DAL,1,1,1,1,20,19
2016,1,2016_01_OAK_NO,OAK,NO,1,1,1,1,35,34
2016,1,2016_01_PIT_WAS,PIT,WAS,1,1,1,1,38,16
2016,1,2016_01_SD_KC,SD,KC,1,1,1,1,27,33
2016,1,2016_01_TB_ATL,TB,ATL,1,1,1,1,31,24
2016,2,2016_02_ATL_OAK,ATL,OAK,11,18,3,20,35,28
2016,2,2016_02_BAL_CLE,BAL,CLE,19,2,21,17,25,20
2016,2,2016_02_CIN_PIT,CIN,PIT,12,11,2,7,16,24
2016,2,2016_02_DAL_WAS,DAL,WAS,16,9,17,22,27,23
2016,2,2016_02_GB_MIN,GB,MIN,9,12,10,7,14,17
2016,2,2016_02_IND_DEN,IND,DEN,3,23,14,9,20,34
2016,2,2016_02_JAX_SD,JAX,SD,12,15,9,19,14,38
2016,2,2016_02_KC_HOU,KC,HOU,5,15,12,6,12,19
2016,2,2016_02_MIA_NE,MIA,NE,21,4,12,10,24,31
2016,2,2016_02_NO_NYG,NO,NYG,4,21,15,8,13,16
2016,2,2016_02_NYJ_BUF,NYJ,BUF,13,12,22,5,37,31
2016,2,2016_02_PHI_CHI,PHI,CHI,7,3,18,12,29,14
2016,2,2016_02_SEA_LA,SEA,LA,20,3,23,16,3,9
2016,2,2016_02_SF_CAR,SF,CAR,8,1,15,10,27,46
2016,2,2016_02_TB_ARI,TB,ARI,6,13,14,12,7,40
2016,2,2016_02_TEN_DET,TEN,DET,17,14,1,21,16,15
2016,3,2016_03_ARI_BUF,ARI,BUF,5,5,16,14,18,33
2016,3,2016_03_ATL_NO,ATL,NO,6,18,10,15,45,32
2016,3,2016_03_BAL_JAX,BAL,JAX,16,4,17,20,19,17
2016,3,2016_03_CHI_DAL,CHI,DAL,22,16,11,9,17,31
2016,3,2016_03_CLE_MIA,CLE,MIA,21,17,19,9,24,30
2016,3,2016_03_DEN_CIN,DEN,CIN,8,8,15,11,29,17
2016,3,2016_03_DET_GB,DET,GB,9,15,14,8,27,34
2016,3,2016_03_HOU_NE,HOU,NE,13,3,9,10,0,27
2016,3,2016_03_LA_TB,LA,TB,24,6,16,19,37,32
2016,3,2016_03_MIN_CAR,MIN,CAR,13,5,1,13,22,10
2016,3,2016_03_NYJ_KC,NYJ,KC,6,17,12,11,3,24
2016,3,2016_03_OAK_TEN,OAK,TEN,3,21,20,8,17,10
2016,3,2016_03_PIT_PHI,PIT,PHI,4,7,7,2,3,34
2016,3,2016_03_SD_IND,SD,IND,2,12,8,22,22,26
2016,3,2016_03_SF_SEA,SF,SEA,8,11,23,1,18,37
2016,3,2016_03_WAS_NYG,WAS,NYG,15,20,18,7,29,27
2016,4,2016_04_BUF_NE,BUF,NE,12,14,5,5,16,0
2016,4,2016_04_CAR_ATL,CAR,ATL,9,15,1,23,33,48
2016,4,2016_04_CLE_WAS,CLE,WAS,22,21,15,24,20,31
2016,4,2016_04_DAL_SF,DAL,SF,8,9,11,20,24,17
2016,4,2016_04_DEN_TB,DEN,TB,4,8,13,27,27,7
2016,4,2016_04_DET_CHI,DET,CHI,5,22,25,20,14,17
2016,4,2016_04_IND_JAX,IND,JAX,5,25,22,21,27,30
2016,4,2016_04_KC_PIT,KC,PIT,14,6,16,12,14,43
2016,4,2016_04_LA_ARI,LA,ARI,24,11,7,11,17,13
2016,4,2016_04_MIA_CIN,MIA,CIN,17,13,21,17,7,22
2016,4,2016_04_NO_SD,NO,SD,7,26,3,16,35,34
2016,4,2016_04_NYG_MIN,NYG,MIN,18,10,17,3,10,24
2016,4,2016_04_OAK_BAL,OAK,BAL,6,19,20,4,28,27
2016,4,2016_04_SEA_NYJ,SEA,NYJ,23,2,19,18,27,17
2016,4,2016_04_TEN_HOU,TEN,HOU,26,8,26,7,20,27
2016,5,2016_05_ARI_SF,ARI,SF,10,12,11,22,33,21
2016,5,2016_05_ATL_DEN,ATL,DEN,1,28,4,5,23,16
2016,5,2016_05_BUF_LA,BUF,LA,13,7,25,10,30,19
2016,5,2016_05_CHI_IND,CHI,IND,26,18,6,29,23,29
2016,5,2016_05_CIN_DAL,CIN,DAL,18,13,7,11,14,28
2016,5,2016_05_HOU_MIN,HOU,MIN,24,9,12,2,13,31
2016,5,2016_05_NE_CLE,NE,CLE,16,4,21,26,33,13
2016,5,2016_05_NYG_GB,NYG,GB,22,15,20,6,16,23
2016,5,2016_05_NYJ_PIT,NYJ,PIT,17,20,6,12,13,31
2016,5,2016_05_PHI_DET,PHI,DET,10,1,9,19,23,24
2016,5,2016_05_SD_OAK,SD,OAK,2,23,6,21,31,34
2016,5,2016_05_TB_CAR,TB,CAR,19,30,5,27,17,14
2016,5,2016_05_TEN_MIA,TEN,MIA,26,14,23,16,30,17
2016,5,2016_05_WAS_BAL,WAS,BAL,8,25,14,8,16,10
2016,6,2016_06_ATL_SEA,ATL,SEA,1,25,25,2,24,26
2016,6,2016_06_BAL_NYG,BAL,NYG,16,7,18,14,23,27
2016,6,2016_06_CAR_NO,CAR,NO,9,22,13,21,38,41
2016,6,2016_06_CIN_NE,CIN,NE,17,15,13,4,17,35
2016,6,2016_06_CLE_TEN,CLE,TEN,20,27,17,11,26,28
2016,6,2016_06_DAL_GB,DAL,GB,6,8,15,5,30,16
2016,6,2016_06_DEN_SD,DEN,SD,7,6,2,26,13,21
2016,6,2016_06_IND_HOU,IND,HOU,5,27,24,12,23,26
2016,6,2016_06_JAX_CHI,JAX,CHI,22,16,21,20,17,16
2016,6,2016_06_KC_OAK,KC,OAK,23,9,3,24,26,10
2016,6,2016_06_LA_DET,LA,DET,24,13,10,19,28,31
2016,6,2016_06_NYJ_ARI,NYJ,ARI,17,23,8,11,3,28
2016,6,2016_06_PHI_WAS,PHI,WAS,12,1,12,18,20,27
2016,6,2016_06_PIT_MIA,PIT,MIA,4,10,19,17,15,30
2016,6,2016_06_SF_BUF,SF,BUF,14,25,11,6,16,45
2016,7,2016_07_BAL_NYJ,BAL,NYJ,20,10,29,22,16,24
2016,7,2016_07_BUF_MIA,BUF,MIA,3,5,19,14,25,28
2016,7,2016_07_CHI_GB,CHI,GB,28,17,22,9,10,26
2016,7,2016_07_CLE_CIN,CLE,CIN,23,26,25,18,17,31
2016,7,2016_07_HOU_DEN,HOU,DEN,26,12,14,8,9,27
2016,7,2016_07_IND_TEN,IND,TEN,5,25,17,12,34,26
2016,7,2016_07_MIN_PHI,MIN,PHI,18,1,15,2,10,21
2016,7,2016_07_NE_PIT,NE,PIT,12,3,8,11,27,16
2016,7,2016_07_NO_KC,NO,KC,7,24,25,4,21,27
2016,7,2016_07_NYG_LA,NYG,LA,21,13,24,15,17,10
2016,7,2016_07_OAK_JAX,OAK,JAX,10,21,28,12,33,16
2016,7,2016_07_SD_ATL,SD,ATL,2,20,1,23,33,30
2016,7,2016_07_SEA_ARI,SEA,ARI,27,2,9,6,6,6
2016,7,2016_07_TB_SF,TB,SF,30,16,16,27,34,17
2016,7,2016_07_WAS_DET,WAS,DET,13,16,11,19,17,20
2016,8,2016_08_ARI_CAR,ARI,CAR,10,4,9,18,20,30
2016,8,2016_08_DET_HOU,DET,HOU,7,17,22,11,13,20
2016,8,2016_08_GB_ATL,GB,ATL,14,6,1,23,32,33
2016,8,2016_08_JAX_TEN,JAX,TEN,22,13,12,14,22,36
2016,8,2016_08_KC_IND,KC,IND,15,6,3,24,30,14
2016,8,2016_08_MIN_CHI,MIN,CHI,18,1,23,16,10,20
2016,8,2016_08_NE_BUF,NE,BUF,6,3,4,7,41,25
2016,8,2016_08_NYJ_CLE,NYJ,CLE,21,20,17,25,31,28
2016,8,2016_08_OAK_TB,OAK,TB,5,19,19,12,30,24
2016,8,2016_08_PHI_DAL,PHI,DAL,11,2,10,3,23,29
2016,8,2016_08_SD_DEN,SD,DEN,2,21,8,5,19,27
2016,8,2016_08_SEA_NO,SEA,NO,23,1,6,22,20,25
2016,8,2016_08_WAS_CIN,WAS,CIN,10,15,14,15,27,27
2016,9,2016_09_ATL_TB,ATL,TB,1,28,20,19,43,28
2016,9,2016_09_BUF_SEA,BUF,SEA,5,16,27,2,25,31
2016,9,2016_09_CAR_LA,CAR,LA,9,21,28,12,13,10
2016,9,2016_09_DAL_CLE,DAL,CLE,10,4,19,29,35,10
2016,9,2016_09_DEN_OAK,DEN,OAK,8,6,4,22,20,30
2016,9,2016_09_DET_MIN,DET,MIN,12,20,24,1,22,16
2016,9,2016_09_IND_GB,IND,GB,6,27,15,13,31,26
2016,9,2016_09_JAX_KC,JAX,KC,24,21,18,7,14,19
2016,9,2016_09_NO_SF,NO,SF,7,25,23,26,41,23
2016,9,2016_09_NYJ_MIA,NYJ,MIA,21,23,22,14,23,27
2016,9,2016_09_PHI_NYG,PHI,NYG,14,3,26,10,23,28
2016,9,2016_09_PIT_BAL,PIT,BAL,16,11,26,8,14,21
2016,9,2016_09_TEN_SD,TEN,SD,13,18,2,24,35,43
2016,10,2016_10_ATL_PHI,ATL,PHI,1,26,12,5,15,24
2016,10,2016_10_CHI_TB,CHI,TB,28,12,17,21,10,36
2016,10,2016_10_CIN_NYG,CIN,NYG,21,15,23,8,20,21
2016,10,2016_10_CLE_BAL,CLE,BAL,20,28,25,7,7,28
2016,10,2016_10_DAL_PIT,DAL,PIT,7,4,16,11,35,30
2016,10,2016_10_DEN_NO,DEN,NO,9,9,4,23,25,23
2016,10,2016_10_GB_TEN,GB,TEN,13,14,8,20,25,47
2016,10,2016_10_HOU_JAX,HOU,JAX,27,10,26,18,24,21
2016,10,2016_10_KC_CAR,KC,CAR,15,6,11,17,20,17
2016,10,2016_10_LA_NYJ,LA,NYJ,29,10,19,22,9,6
2016,10,2016_10_MIA_SD,MIA,SD,19,13,2,24,31,24
2016,10,2016_10_MIN_WAS,MIN,WAS,24,1,14,15,20,26
2016,10,2016_10_SEA_NE,SEA,NE,22,3,8,2,31,24
2016,10,2016_10_SF_ARI,SF,ARI,21,27,18,4,20,23
2016,11,2016_11_ARI_MIN,ARI,MIN,18,3,23,1,24,30
2016,11,2016_11_BAL_DAL,BAL,DAL,21,3,5,6,17,27
2016,11,2016_11_BUF_CIN,BUF,CIN,9,11,20,14,16,12
2016,11,2016_11_CHI_NYG,CHI,NYG,26,15,21,8,16,22
2016,11,2016_11_GB_WAS,GB,WAS,11,18,15,13,24,42
2016,11,2016_11_HOU_OAK,HOU,OAK,25,9,6,16,20,27
2016,11,2016_11_JAX_DET,JAX,DET,24,19,16,12,19,26
2016,11,2016_11_MIA_LA,MIA,LA,17,12,27,7,14,10
2016,11,2016_11_NE_SF,NE,SF,7,4,20,26,30,17
2016,11,2016_11_NO_CAR,NO,CAR,3,24,12,17,20,23
2016,11,2016_11_PHI_SEA,PHI,SEA,10,3,19,2,15,26
2016,11,2016_11_PIT_CLE,PIT,CLE,14,12,23,27,24,9
2016,11,2016_11_TB_KC,TB,KC,13,20,16,5,19,17
2016,11,2016_11_TEN_IND,TEN,IND,4,22,8,23,17,24
2016,12,2016_12_ARI_ATL,ARI,ATL,17,7,1,24,19,38
2016,12,2016_12_CAR_OAK,CAR,OAK,11,17,5,15,32,35
2016,12,2016_12_CIN_BAL,CIN,BAL,23,12,23,5,14,19
2016,12,2016_12_GB_PHI,GB,PHI,10,22,12,4,27,13
2016,12,2016_12_JAX_BUF,JAX,BUF,24,19,9,9,21,28
2016,12,2016_12_KC_DEN,KC,DEN,18,5,13,6,30,27
2016,12,2016_12_LA_NO,LA,NO,29,5,3,25,21,49
2016,12,2016_12_MIN_DET,MIN,DET,21,2,16,11,13,16
2016,12,2016_12_NE_NYJ,NE,NYJ,6,3,27,16,22,17
2016,12,2016_12_NYG_CLE,NYG,CLE,22,8,25,27,27,13
2016,12,2016_12_PIT_IND,PIT,IND,14,9,7,20,28,7
2016,12,2016_12_SD_HOU,SD,HOU,2,23,26,9,21,13
2016,12,2016_12_SEA_TB,SEA,TB,19,1,15,18,5,14
2016,12,2016_12_SF_MIA,SF,MIA,22,26,20,10,24,31
2016,12,2016_12_TEN_CHI,TEN,CHI,4,21,28,14,27,21
2016,12,2016_12_WAS_DAL,WAS,DAL,8,13,3,5,26,31
2016,13,2016_13_BUF_OAK,BUF,OAK,8,10,6,16,24,38
2016,13,2016_13_CAR_SEA,CAR,SEA,10,17,21,1,7,40
2016,13,2016_13_DAL_MIN,DAL,MIN,3,5,22,2,17,15
2016,13,2016_13_DEN_JAX,DEN,JAX,13,7,23,20,20,10
2016,13,2016_13_DET_NO,DET,NO,17,11,2,24,28,13
2016,13,2016_13_HOU_GB,HOU,GB,27,10,11,18,13,21
2016,13,2016_13_IND_NYJ,IND,NYJ,12,22,26,15,41,10
2016,13,2016_13_KC_ATL,KC,ATL,15,6,1,23,29,28
2016,13,2016_13_LA_NE,LA,NE,29,10,7,3,10,26
2016,13,2016_13_MIA_BAL,MIA,BAL,16,12,22,4,6,38
2016,13,2016_13_NYG_PIT,NYG,PIT,19,5,13,8,14,24
2016,13,2016_13_PHI_CIN,PHI,CIN,14,5,24,13,14,32
2016,13,2016_13_SF_CHI,SF,CHI,20,25,28,14,6,26
2016,13,2016_13_TB_SD,TB,SD,16,14,4,19,28,21
2016,13,2016_13_WAS_ARI,WAS,ARI,9,14,18,9,23,31
2016,14,2016_14_ARI_MIA,ARI,MIA,17,10,22,16,23,26
2016,14,2016_14_ATL_LA,ATL,LA,1,27,31,13,42,14
2016,14,2016_14_BAL_NE,BAL,NE,21,2,6,2,23,30
2016,14,2016_14_CHI_DET,CHI,DET,29,14,18,10,17,20
2016,14,2016_14_CIN_CLE,CIN,CLE,23,12,30,29,23,10
2016,14,2016_14_DAL_NYG,DAL,NYG,5,4,23,7,7,10
2016,14,2016_14_DEN_TEN,DEN,TEN,13,5,8,19,10,13
2016,14,2016_14_HOU_IND,HOU,IND,27,11,7,23,22,17
2016,14,2016_14_MIN_JAX,MIN,JAX,25,3,26,24,25,16
2016,14,2016_14_NO_TB,NO,TB,2,28,16,17,11,16
2016,14,2016_14_NYJ_SF,NYJ,SF,28,22,24,30,23,17
2016,14,2016_14_OAK_KC,OAK,KC,3,20,15,8,13,21
2016,14,2016_14_PIT_BUF,PIT,BUF,12,6,9,15,27,20
2016,14,2016_14_SD_CAR,SD,CAR,4,25,14,26,16,28
2016,14,2016_14_SEA_GB,SEA,GB,20,1,11,21,10,38
2016,14,2016_14_WAS_PHI,WAS,PHI,10,18,19,9,27,22
2016,15,2016_15_CAR_WAS,CAR,WAS,12,25,7,21,26,15
2016,15,2016_15_CLE_BUF,CLE,BUF,29,30,9,17,13,33
2016,15,2016_15_DET_NYG,DET,NYG,16,10,24,7,6,17
2016,15,2016_15_GB_CHI,GB,CHI,6,20,28,15,30,27
2016,15,2016_15_IND_MIN,IND,MIN,8,24,23,1,34,6
2016,15,2016_15_JAX_HOU,JAX,HOU,26,26,27,13,20,21
2016,15,2016_15_LA_SEA,LA,SEA,30,18,21,3,3,24
2016,15,2016_15_MIA_NYJ,MIA,NYJ,19,17,27,23,34,13
2016,15,2016_15_NE_DEN,NE,DEN,4,2,15,6,16,3
2016,15,2016_15_NO_ARI,NO,ARI,2,29,14,14,48,41
2016,15,2016_15_OAK_SD,OAK,SD,2,22,3,28,19,16
2016,15,2016_15_PHI_BAL,PHI,BAL,18,12,20,4,26,27
2016,15,2016_15_PIT_CIN,PIT,CIN,11,9,22,11,24,20
2016,15,2016_15_SF_ATL,SF,ATL,25,31,1,27,13,41
2016,15,2016_15_TB_DAL,TB,DAL,17,16,5,5,20,26
2016,15,2016_15_TEN_KC,TEN,KC,10,19,13,8,19,17
2016,16,2016_16_ARI_SEA,ARI,SEA,11,17,20,2,34,31
2016,16,2016_16_ATL_CAR,ATL,CAR,1,23,12,22,33,16
2016,16,2016_16_BAL_PIT,BAL,PIT,17,6,10,8,27,31
2016,16,2016_16_CIN_HOU,CIN,HOU,21,10,25,11,10,12
2016,16,2016_16_DEN_KC,DEN,KC,19,4,13,7,10,33
2016,16,2016_16_DET_DAL,DET,DAL,18,9,4,4,21,42
2016,16,2016_16_IND_OAK,IND,OAK,7,20,3,19,25,33
2016,16,2016_16_MIA_BUF,MIA,BUF,15,13,8,13,34,31
2016,16,2016_16_MIN_GB,MIN,GB,23,5,6,20,25,38
2016,16,2016_16_NYG_PHI,NYG,PHI,22,3,14,12,19,24
2016,16,2016_16_NYJ_NE,NYJ,NE,27,23,5,1,3,41
2016,16,2016_16_SD_CLE,SD,CLE,4,25,28,27,17,20
2016,16,2016_16_SF_LA,SF,LA,23,28,29,18,22,21
2016,16,2016_16_TB_NO,TB,NO,16,15,2,26,24,31
2016,16,2016_16_TEN_JAX,TEN,JAX,11,16,24,24,17,38
2016,16,2016_16_WAS_CHI,WAS,CHI,9,21,26,14,41,21
2016,17,2016_17_ARI_LA,ARI,LA,11,18,31,16,44,6
2016,17,2016_17_BAL_CIN,BAL,CIN,19,7,23,11,10,27
2016,17,2016_17_BUF_NYJ,BUF,NYJ,7,15,29,26,10,30
2016,17,2016_17_CAR_TB,CAR,TB,14,24,18,17,16,17
2016,17,2016_17_CHI_MIN,CHI,MIN,27,19,25,8,10,38
2016,17,2016_17_CLE_PIT,CLE,PIT,30,28,12,9,24,27
2016,17,2016_17_DAL_PHI,DAL,PHI,4,4,17,12,13,27
2016,17,2016_17_GB_DET,GB,DET,6,20,21,13,31,24
2016,17,2016_17_HOU_TEN,HOU,TEN,28,10,13,19,17,24
2016,17,2016_17_JAX_IND,JAX,IND,23,23,8,21,20,24
2016,17,2016_17_KC_SD,KC,SD,15,5,10,25,37,27
2016,17,2016_17_NE_MIA,NE,MIA,5,1,16,14,35,14
2016,17,2016_17_NO_ATL,NO,ATL,2,27,1,22,32,38
2016,17,2016_17_NYG_WAS,NYG,WAS,24,3,9,20,19,10
2016,17,2016_17_OAK_DEN,OAK,DEN,3,19,22,6,6,24
2016,17,2016_17_SEA_SF,SEA,SF,20,2,26,29,25,23
2017,1,2017_01_ARI_DET,ARI,DET,1,1,1,1,23,35
2017,1,2017_01_ATL_CHI,ATL,CHI,1,1,1,1,23,17
2017,1,2017_01_BAL_CIN,BAL,CIN,1,1,1,1,20,0
2017,1,2017_01_CAR_SF,CAR,SF,1,1,1,1,23,3
2017,1,2017_01_IND_LA,IND,LA,1,1,1,1,9,46
2017,1,2017_01_JAX_HOU,JAX,HOU,1,1,1,1,29,7
2017,1,2017_01_KC_NE,KC,NE,1,1,1,1,42,27
2017,1,2017_01_LAC_DEN,LAC,DEN,1,1,1,1,21,24
2017,1,2017_01_NO_MIN,NO,MIN,1,1,1,1,19,29
2017,1,2017_01_NYG_DAL,NYG,DAL,1,1,1,1,3,19
2017,1,2017_01_NYJ_BUF,NYJ,BUF,1,1,1,1,12,21
2017,1,2017_01_OAK_TEN,OAK,TEN,1,1,1,1,26,16
2017,1,2017_01_PHI_WAS,PHI,WAS,1,1,1,1,30,17
2017,1,2017_01_PIT_CLE,PIT,CLE,1,1,1,1,21,18
2017,1,2017_01_SEA_GB,SEA,GB,1,1,1,1,9,17
2017,2,2017_02_ARI_IND,ARI,IND,9,18,17,20,16,13
2017,2,2017_02_BUF_CAR,BUF,CAR,10,5,9,2,3,9
2017,2,2017_02_CHI_TB,CHI,TB,14,12,20,1,7,29
2017,2,2017_02_CLE_BAL,CLE,BAL,13,11,11,1,10,24
2017,2,2017_02_DAL_DEN,DAL,DEN,12,2,8,11,17,42
2017,2,2017_02_DET_NYG,DET,NYG,3,12,19,9,24,10
2017,2,2017_02_GB_ATL,GB,ATL,14,4,9,7,23,34
2017,2,2017_02_HOU_CIN,HOU,CIN,18,16,20,10,13,9
2017,2,2017_02_MIA_LAC,MIA,LAC,20,1,10,13,19,17
2017,2,2017_02_MIN_PIT,MIN,PIT,5,9,10,8,9,26
2017,2,2017_02_NE_NO,NE,NO,6,19,12,16,36,20
2017,2,2017_02_NYJ_OAK,NYJ,OAK,16,11,7,6,20,45
2017,2,2017_02_PHI_KC,PHI,KC,4,7,2,15,20,27
2017,2,2017_02_SF_SEA,SF,SEA,19,12,17,7,9,12
2017,2,2017_02_TEN_JAX,TEN,JAX,15,14,5,3,37,16
2017,2,2017_02_WAS_LA,WAS,LA,14,17,1,4,27,20
2017,3,2017_03_ATL_DET,ATL,DET,6,12,5,8,30,26
2017,3,2017_03_BAL_JAX,BAL,JAX,11,3,10,15,7,44
2017,3,2017_03_CIN_GB,CIN,GB,26,8,12,14,24,27
2017,3,2017_03_CLE_IND,CLE,IND,18,16,20,21,28,31
2017,3,2017_03_DAL_ARI,DAL,ARI,15,16,13,18,28,17
2017,3,2017_03_DEN_BUF,DEN,BUF,3,11,19,5,16,26
2017,3,2017_03_HOU_NE,HOU,NE,22,11,4,21,33,36
2017,3,2017_03_KC_LAC,KC,LAC,2,17,14,14,24,10
2017,3,2017_03_LA_SF,LA,SF,3,10,25,9,41,39
2017,3,2017_03_MIA_NYJ,MIA,NYJ,23,4,16,23,6,20
2017,3,2017_03_NO_CAR,NO,CAR,13,22,16,1,34,13
2017,3,2017_03_NYG_PHI,NYG,PHI,24,14,8,15,24,27
2017,3,2017_03_OAK_WAS,OAK,WAS,1,10,11,19,10,27
2017,3,2017_03_PIT_CHI,PIT,CHI,9,7,19,20,17,23
2017,3,2017_03_SEA_TEN,SEA,TEN,21,6,7,13,27,33
2017,3,2017_03_TB_MIN,TB,MIN,17,2,14,16,17,34
2017,4,2017_04_BUF_ATL,BUF,ATL,20,1,5,13,23,17
2017,4,2017_04_CAR_NE,CAR,NE,24,2,2,24,33,30
2017,4,2017_04_CHI_GB,CHI,GB,22,16,14,14,14,35
2017,4,2017_04_CIN_CLE,CIN,CLE,26,9,16,21,31,7
2017,4,2017_04_DET_MIN,DET,MIN,7,11,12,10,14,7
2017,4,2017_04_IND_SEA,IND,SEA,17,23,21,8,18,46
2017,4,2017_04_JAX_NYJ,JAX,NYJ,4,5,18,18,20,23
2017,4,2017_04_LA_DAL,LA,DAL,1,20,15,10,35,30
2017,4,2017_04_NO_MIA,NO,MIA,11,22,27,1,20,0
2017,4,2017_04_NYG_TB,NYG,TB,25,17,23,3,23,25
2017,4,2017_04_OAK_DEN,OAK,DEN,9,11,8,12,10,16
2017,4,2017_04_PHI_LAC,PHI,LAC,10,15,21,14,26,24
2017,4,2017_04_PIT_BAL,PIT,BAL,15,4,19,6,26,9
2017,4,2017_04_SF_ARI,SF,ARI,19,21,16,21,15,18
2017,4,2017_04_TEN_HOU,TEN,HOU,6,16,17,19,14,57
2017,4,2017_04_WAS_KC,WAS,KC,13,9,3,7,20,29
2017,5,2017_05_ARI_PHI,ARI,PHI,19,16,7,17,7,34
2017,5,2017_05_BAL_OAK,BAL,OAK,27,12,14,11,30,17
2017,5,2017_05_BUF_CIN,BUF,CIN,20,1,24,5,16,20
2017,5,2017_05_CAR_DET,CAR,DET,17,6,10,6,27,24
2017,5,2017_05_GB_DAL,GB,DAL,8,13,12,21,35,31
2017,5,2017_05_JAX_PIT,JAX,PIT,5,7,15,3,30,9
2017,5,2017_05_KC_HOU,KC,HOU,3,9,4,14,42,34
2017,5,2017_05_LAC_NYG,LAC,NYG,21,18,27,20,27,22
2017,5,2017_05_MIN_CHI,MIN,CHI,16,8,26,22,20,17
2017,5,2017_05_NE_TB,NE,TB,2,26,22,4,19,14
2017,5,2017_05_NYJ_CLE,NYJ,CLE,18,17,25,24,17,14
2017,5,2017_05_SEA_LA,SEA,LA,12,9,1,23,16,10
2017,5,2017_05_SF_IND,SF,IND,23,19,22,27,23,26
2017,5,2017_05_TEN_MIA,TEN,MIA,9,25,28,2,10,16
2017,6,2017_06_CHI_BAL,CHI,BAL,25,19,19,9,27,24
2017,6,2017_06_CLE_HOU,CLE,HOU,26,19,4,21,17,33
2017,6,2017_06_DET_NO,DET,NO,8,9,16,3,38,52
2017,6,2017_06_GB_MIN,GB,MIN,6,14,13,7,10,23
2017,6,2017_06_IND_TEN,IND,TEN,15,24,9,23,22,36
2017,6,2017_06_LAC_OAK,LAC,OAK,13,15,10,12,17,16
2017,6,2017_06_LA_JAX,LA,JAX,2,17,5,4,27,17
2017,6,2017_06_MIA_ATL,MIA,ATL,27,1,12,6,20,17
2017,6,2017_06_NE_NYJ,NE,NYJ,3,23,17,11,24,17
2017,6,2017_06_NYG_DEN,NYG,DEN,23,18,14,2,23,10
2017,6,2017_06_PHI_CAR,PHI,CAR,6,10,11,8,28,23
2017,6,2017_06_PIT_KC,PIT,KC,13,6,1,13,19,13
2017,6,2017_06_SF_WAS,SF,WAS,20,16,18,6,24,26
2017,6,2017_06_TB_ARI,TB,ARI,21,4,24,20,33,38
2017,7,2017_07_ARI_LA,ARI,LA,15,26,1,20,0,33
2017,7,2017_07_ATL_NE,ATL,NE,14,8,3,27,7,23
2017,7,2017_07_BAL_MIN,BAL,MIN,19,14,13,7,16,24
2017,7,2017_07_CAR_CHI,CAR,CHI,10,13,24,23,3,17
2017,7,2017_07_CIN_PIT,CIN,PIT,27,2,16,6,14,29
2017,7,2017_07_DAL_SF,DAL,SF,11,18,20,21,40,10
2017,7,2017_07_DEN_LAC,DEN,LAC,23,5,18,17,0,21
2017,7,2017_07_JAX_IND,JAX,IND,6,9,15,29,27,0
2017,7,2017_07_KC_OAK,KC,OAK,2,16,12,15,30,31
2017,7,2017_07_NO_GB,NO,GB,9,11,7,19,26,17
2017,7,2017_07_NYJ_MIA,NYJ,MIA,22,16,28,3,28,31
2017,7,2017_07_SEA_NYG,SEA,NYG,21,4,24,18,24,7
2017,7,2017_07_TB_BUF,TB,BUF,16,12,26,1,27,30
2017,7,2017_07_TEN_CLE,TEN,CLE,8,28,25,25,12,9
2017,7,2017_07_WAS_PHI,WAS,PHI,17,10,4,13,24,34
2017,8,2017_08_ATL_NYJ,ATL,NYJ,21,9,17,20,25,20
2017,8,2017_08_CAR_TB,CAR,TB,19,12,15,18,17,3
2017,8,2017_08_CHI_NO,CHI,NO,23,18,7,10,12,20
2017,8,2017_08_DAL_WAS,DAL,WAS,8,13,16,15,33,19
2017,8,2017_08_DEN_KC,DEN,KC,26,6,2,20,19,29
2017,8,2017_08_HOU_SEA,HOU,SEA,6,15,18,1,38,41
2017,8,2017_08_IND_CIN,IND,CIN,24,26,28,4,23,24
2017,8,2017_08_LAC_NE,LAC,NE,17,8,4,21,13,21
2017,8,2017_08_MIA_BAL,MIA,BAL,29,4,20,16,0,40
2017,8,2017_08_MIN_CLE,MIN,CLE,14,7,27,22,33,16
2017,8,2017_08_OAK_BUF,OAK,BUF,12,19,24,2,14,34
2017,8,2017_08_PIT_DET,PIT,DET,13,5,10,17,20,15
2017,8,2017_08_SF_PHI,SF,PHI,22,24,3,14,10,33
2017,9,2017_09_ARI_SF,ARI,SF,27,23,24,25,20,10
2017,9,2017_09_ATL_CAR,ATL,CAR,19,11,21,7,17,20
